last_payment_amnt,total_received_principal,term_ordinal,total_payment_investors,total_payment,term_since_last_pay_mth,purpose_small_business,inquiries_last_6mths,interest_rate,purpose_credit_card,funded_amount,installment,loan_amount,funded_amount_investors,interest_rate,revolving_utillization,purpose_small_business,debt_to_income_ratio,verification_status_Verified,purpose_major_purchase,repay_fail
293.39,9000.0,0,9822.88,9825.882098,37.0,0,0.0,5.79,0,9000.0,272.95,9000.0,8997.458968,5.79,0.148,0,14.9,1,0,0
283.61,7500.0,0,8950.9,8950.895986,37.0,0,0.0,11.86,0,7500.0,248.61,7500.0,7500.0,11.86,0.884,0,22.86,0,0,0
3971.94,15000.0,0,18344.46,18359.76096,29.0,0,1.0,14.26,0,15000.0,514.59,15000.0,14988.92389,14.26,0.21,0,7.4,0,0,0
7940.56,26008.03,1,30777.455,32150.9887785,41.0,0,1.0,18.79,0,28000.0,723.11,28000.0,27575.0,18.79,0.544,0,11.31,1,0,0
896.31,3000.0,0,3239.69,3239.688805,28.0,0,0.0,5.42,0,3000.0,90.48,3000.0,3000.0,5.42,0.287,0,6.38,1,0,0
2763.54,4800.0,0,5425.5,5425.504378,18.0,0,2.0,10.99,0,4800.0,157.13,4800.0,4800.0,10.99,0.654,0,14.15,0,1,0
354.56,10000.0,0,11754.77,11784.23223,37.0,0,0.0,10.99,0,10000.0,327.34,10000.0,9975.0,10.99,0.527,0,9.8,1,0,0
2670.9,3200.0,1,3635.99,3711.379835,15.0,0,0.0,13.98,0,3200.0,74.43,3200.0,3140.845457,13.98,0.654,0,22.72,0,0,0
148.51,4500.0,0,5012.85,5012.85021,36.0,0,1.0,7.14,1,4500.0,139.24,4500.0,4500.0,7.14,0.229,0,10.91,1,0,0
435.07,16000.0,1,25838.49,26165.56317,61.0,0,0.0,21.36,0,16000.0,436.11,16000.0,15800.0,21.36,0.945,0,23.18,1,0,0
34.27,365.08,0,548.81,548.81,15.0,0,2.0,14.17,0,1000.0,34.27,1000.0,1000.0,14.17,0.609,0,22.7,1,0,1
3738.45,6000.0,0,7103.68,7103.683152,18.0,0,2.0,15.96,1,6000.0,210.83,6000.0,6000.0,15.96,0.826,0,4.15,0,0,0
2691.98,6000.0,0,6631.51,6631.506051,22.0,0,0.0,7.88,0,6000.0,187.69,6000.0,6000.0,7.88,0.096,0,10.3,0,0,0
3856.91,5000.0,0,5172.16,5561.470796,11.0,0,1.0,13.87,0,5000.0,170.58,5000.0,4650.0,13.87,0.442,0,29.15,0,0,0
252.47,12000.0,1,14726.61,15163.54168,61.0,0,0.0,9.62,1,12000.0,252.73,12000.0,11702.58191,9.62,0.864,0,22.85,0,0,0
105.1,2825.0,0,2010.18,3494.612466,36.0,0,1.0,14.38,1,2825.0,97.08,2825.0,1625.0,14.38,0.78,0,28.68,0,0,0
8017.8550000000005,26008.03,1,30777.455,32150.9887785,22.0,0,0.0,19.91,0,26400.0,698.12,26400.0,26375.0,19.91,0.522,0,13.41,1,0,0
2317.48,7000.0,0,8534.44,8534.436162,22.0,0,2.0,16.77,1,7000.0,248.77,7000.0,7000.0,16.77,0.512,0,22.21,1,0,0
5.39,3000.0,0,3716.07,3716.072002,37.0,0,2.0,13.57,0,3000.0,101.91,3000.0,3000.0,13.57,0.878,0,10.19,0,0,0
5685.66,25000.0,0,29897.03,29897.02583,30.0,0,0.0,12.42,0,25000.0,821.53,25000.0,25000.0,12.42,0.844,0,18.46,1,0,0
2748.76,10000.0,0,11585.82,11585.82461,26.0,0,0.0,10.99,1,10000.0,327.34,10000.0,10000.0,10.99,0.529,0,15.6,0,0,0
362.74,10000.0,0,681.95,12989.50664,37.0,0,1.0,17.86,0,10000.0,360.83,10000.0,525.0,17.86,0.615,0,15.65,0,0,0
2555.84,18000.0,0,20297.85,20297.84682,24.0,0,3.0,9.99,1,18000.0,580.73,18000.0,18000.0,9.99,0.599,0,21.67,0,0,0
7362.64,16000.0,0,3347.69,18312.08883,23.0,0,1.0,10.71,0,16000.0,521.63,16000.0,2925.0,10.71,0.779,0,19.23,0,0,0
3144.46,10000.0,0,11600.37,11600.36642,28.0,0,1.0,10.65,0,10000.0,325.74,10000.0,10000.0,10.65,0.427,0,10.15,0,0,0
4098.08,20000.0,0,22113.62,22393.54151,21.0,0,0.0,10.25,0,20000.0,647.7,20000.0,19750.0,10.25,0.263,0,16.32,0,0,0
1717.03,7000.0,0,7815.07,7843.082372,29.0,0,0.0,7.88,1,7000.0,218.97,7000.0,6975.0,7.88,0.667,0,12.74,0,0,0
359.35,5500.0,0,6062.44,6203.430643,35.0,0,0.0,8.0,0,5500.0,172.35,5500.0,5375.0,8.0,0.294,0,19.2,0,0,0
10.0,2490.25,1,3069.95,7728.38,13.0,0,0.0,12.68,0,25000.0,564.74,25000.0,9949.995248,12.68,0.171,0,8.92,1,0,1
3702.98,4800.0,0,4889.54,4889.54,4.0,0,1.0,5.99,0,4800.0,146.01,4800.0,4800.0,5.99,0.029,0,4.61,0,0,0
9.88,13200.0,0,13729.93,14263.46355,9.0,0,0.0,13.16,0,13200.0,445.77,13200.0,12731.58,13.16,0.857,0,7.26,1,0,0
147.2,4800.0,0,5256.11,5256.106394,36.0,0,1.0,5.99,0,4800.0,146.01,4800.0,4800.0,5.99,0.036,0,8.08,1,0,0
1413.46,6300.0,1,8574.32,8677.630004,52.0,0,1.0,13.72,0,6300.0,145.68,6300.0,6225.0,13.72,0.6,0,8.59,1,0,0
1881.51,2100.0,0,2186.38,2239.711197,7.0,0,3.0,14.11,0,2100.0,71.89,2100.0,2050.0,14.11,0.042,0,0.0,0,1,0
162.2,4800.0,0,3146.37,5500.631611,36.0,0,0.0,9.07,0,4800.0,152.8,4800.0,2777.326432,9.07,0.492,0,14.6,0,0,0
525.0,3500.58,0,6863.69,8825.53,13.0,0,1.0,19.04,0,25000.0,821.53,25000.0,19449.99553,19.04,0.585,0,9.84,1,0,1
8017.8550000000005,15000.0,0,16286.16,16286.15539,8.0,0,1.0,13.99,1,15000.0,512.6,15000.0,15000.0,13.99,0.186,0,14.46,1,0,0
244.3,4249.97,0,5618.9,5618.9,24.0,0,1.0,13.49,0,7200.0,244.3,7200.0,7200.0,13.49,0.924,0,12.12,1,0,1
1159.38,8850.0,0,10634.51,10634.50526,32.0,0,0.0,12.69,0,8850.0,296.88,8850.0,8850.0,12.69,0.915,0,23.2,1,0,0
1902.64,6500.0,1,6745.09,6745.085178,8.0,0,2.0,11.11,0,6500.0,141.69,6500.0,6500.0,11.11,0.011,0,9.0,0,0,0
8017.8550000000005,13425.0,0,15169.22,15169.22091,11.0,0,0.0,15.99,0,13425.0,471.92,13425.0,13425.0,15.99,0.953,0,10.4,0,0,0
1700.84,13000.0,0,15002.27,15296.42811,33.0,0,0.0,10.99,0,13000.0,425.55,13000.0,12750.0,10.99,0.36,0,23.27,1,0,0
648.74,16000.0,0,19402.93,19402.93328,28.0,0,0.0,14.27,0,16000.0,548.95,16000.0,16000.0,14.27,0.795,0,16.09,0,0,0
1181.13,4000.0,0,4819.55,4819.55461,29.0,0,3.0,12.69,0,4000.0,134.18,4000.0,4000.0,12.69,0.279,0,5.67,0,0,0
796.77,6000.0,0,7206.83,7206.830002,33.0,0,0.0,12.42,0,6000.0,200.5,6000.0,6000.0,12.42,0.911,0,16.66,0,1,0
196.64,536.25,1,4479.84,4479.84,6.0,0,2.0,16.49,0,8000.0,196.64,8000.0,8000.0,16.49,0.516,0,11.23,1,0,1
258.61,8000.0,0,9009.35,9009.349024,36.0,0,4.0,7.88,0,8000.0,250.25,8000.0,8000.0,7.88,0.474,0,9.19,0,0,0
73.71,2300.0,0,2617.33,2617.33094,36.0,0,1.0,8.59,1,2300.0,72.71,2300.0,2300.0,8.59,0.228,0,0.98,0,0,0
1310.78,10000.0,0,11129.15,11759.2476,34.0,0,2.0,10.95,0,10000.0,327.14,10000.0,9505.39,10.95,0.432,0,19.87,0,0,0
886.75,539.45,0,1022.05,1986.79,1.0,1,1.0,16.63,0,25000.0,821.53,25000.0,12851.081,16.63,0.132,1,2.84,1,0,1
1073.62,10646.39,0,16102.2,16102.2,16.0,1,1.0,17.27,0,29812.5,821.53,29550.0,27575.0,17.27,0.183,1,9.22,1,0,1
278.77,7000.0,0,8853.9,8853.902413,37.0,1,5.0,15.95,0,7000.0,245.93,7000.0,7000.0,15.95,0.33,1,7.64,1,0,0
285.12,2788.28,1,5165.69,5399.17,35.0,0,0.0,16.49,1,5800.0,142.56,5800.0,5550.0,16.49,0.494,0,1.49,1,0,1
29.21,26008.03,0,30777.455,32150.9887785,37.0,1,0.0,13.49,0,27050.0,821.53,27050.0,27025.0,13.49,0.504,1,21.34,1,0,0
6478.8,8000.0,0,8321.59,8534.955031,10.0,0,2.0,9.88,0,8000.0,257.69,8000.0,7800.0,9.88,0.612,0,1.44,0,0,0
3858.42,5000.0,0,5548.98,5548.979396,12.0,0,1.0,13.57,0,5000.0,169.85,5000.0,5000.0,13.57,0.459,0,10.95,0,0,0
807.32,4000.0,0,4866.53,4897.132716,32.0,0,3.0,13.98,0,4000.0,136.68,4000.0,3975.0,13.98,0.739,0,24.12,1,0,0
860.28,1546.02,1,5333.16,5336.96,4.0,0,2.0,16.49,1,29812.5,821.53,29550.0,27575.0,16.49,0.53,0,26.51,1,0,1
358.85,12799.7,1,18272.56,18301.35,51.0,0,0.0,12.99,0,15775.0,358.85,15775.0,15750.0,12.99,0.832,0,21.81,1,0,1
222.53,7000.0,0,7770.84,7770.838109,36.0,0,0.0,6.91,1,7000.0,215.86,7000.0,7000.0,6.91,0.624,0,7.1,1,0,0
3710.09,8900.0,0,9740.12,9740.123795,23.0,0,0.0,6.91,0,8900.0,274.45,9600.0,8900.0,6.91,0.532,0,19.15,1,0,0
2940.74,5000.0,0,5836.05,5836.048989,18.0,0,2.0,13.99,0,5000.0,170.87,5000.0,5000.0,13.99,0.143,0,20.16,0,0,0
8017.8550000000005,13500.0,0,13727.13,13752.60459,3.0,0,1.0,7.66,0,13500.0,420.93,13500.0,13475.0,7.66,0.161,0,8.96,1,0,0
29.55,2359.06,1,5883.16,5967.85,14.0,1,3.0,17.58,0,15875.0,399.51,15875.0,15650.0,17.58,0.877,1,22.74,1,0,1
229.07,7000.0,0,7839.91,7839.90607,37.0,0,0.0,7.51,1,7000.0,217.78,7000.0,7000.0,7.51,0.183,0,16.72,1,0,0
1020.83,26008.03,0,30777.455,32150.9887785,37.0,0,1.0,12.99,0,29700.0,821.53,29550.0,27575.0,12.99,0.439,0,26.53,1,0,0
270.04,748.57,0,1330.92,1330.92,4.0,0,0.0,12.69,0,8050.0,270.04,8050.0,8050.0,12.69,0.813,0,14.8,1,0,1
8017.8550000000005,10000.0,0,205.52,10273.97249,3.0,0,3.0,11.22,0,10000.0,328.43,10000.0,200.0,11.22,0.0,0,20.4,0,0,0
194.2,6000.0,0,6464.01,6698.126836,37.0,0,0.0,7.29,0,6000.0,186.06,6000.0,5811.173348,7.29,0.143,0,1.5,0,0,0
201.66,5500.0,0,6646.5,6646.497137,37.0,0,0.0,12.73,0,5500.0,184.62,5500.0,5500.0,12.73,0.965,0,16.68,0,0,0
8017.8550000000005,24575.0,1,30777.455,32150.9887785,40.0,0,0.0,13.49,0,24575.0,565.35,24575.0,24325.0,13.49,0.678,0,22.73,1,0,0
56.48,5000.0,0,5185.84,5185.839169,15.0,0,0.0,6.03,0,5000.0,152.18,5000.0,5000.0,6.03,0.118,0,5.05,0,0,0
1261.23,12000.0,0,14797.17,14797.16553,34.0,0,0.0,14.22,0,12000.0,411.41,12000.0,12000.0,14.22,0.939,0,3.8,0,0,0
1358.5,2400.0,1,2885.01,2885.006447,31.0,0,1.0,9.91,0,2400.0,50.89,2400.0,2400.0,9.91,0.075,0,14.46,1,0,0
1985.81,8000.0,0,8917.76,8936.240712,30.0,0,0.0,7.66,0,8000.0,249.44,8000.0,7984.172225,7.66,0.537,0,10.03,0,0,0
173.09,5000.0,0,5993.42,6053.96233,37.0,0,1.0,12.87,0,5000.0,168.17,5000.0,4950.0,12.87,0.865,0,13.14,0,0,0
469.5,15000.0,0,16067.74,16470.2339,36.0,0,2.0,6.17,0,15000.0,457.49,15000.0,14656.6259,6.17,0.125,0,5.87,1,0,0
272.21,8000.0,0,4687.42,9303.757586,36.0,0,1.0,10.08,0,8000.0,258.44,8000.0,4105.11,10.08,0.251,0,0.81,0,0,0
170.5,4800.0,0,851.72,6130.714448,36.0,0,0.0,16.65,0,4800.0,170.3,4800.0,817.3267557,16.65,0.637,0,24.8,0,0,0
4559.33,8000.0,0,9649.39,9649.387034,19.0,0,1.0,16.49,0,8000.0,283.2,8000.0,8000.0,16.49,0.608,0,14.0,1,0,0
2752.21,12000.0,1,17188.17,17188.16998,51.0,0,1.0,15.57,0,12000.0,289.09,12000.0,12000.0,15.57,0.793,0,11.49,1,0,0
884.44,4542.13,0,7044.8,7065.92,8.0,0,1.0,16.45,0,25000.0,821.53,25000.0,24925.0,16.45,0.907,0,13.96,0,0,1
23.54,16000.0,1,18230.96,18230.96149,14.0,0,1.0,14.91,0,16000.0,379.89,16000.0,16000.0,14.91,0.786,0,16.27,1,0,0
1106.02,1075.12,0,3138.56,4514.49,4.0,0,3.0,14.79,0,16000.0,553.01,16000.0,7185.61,14.79,0.901,0,23.78,1,0,1
1658.41,6000.0,1,9512.94,9512.940005,50.0,0,1.0,20.48,0,6000.0,160.58,6000.0,6000.0,20.48,0.817,0,15.5,1,0,0
8017.8550000000005,25000.0,0,356.1,27392.2032,11.0,1,0.0,11.86,0,25000.0,821.53,25000.0,325.0,11.86,0.605,1,9.74,0,0,0
1270.25,12375.0,0,14735.95,15102.05955,35.0,0,0.0,13.49,0,12375.0,419.89,12375.0,12075.0,13.49,0.758,0,24.95,1,0,0
781.17,4800.0,0,2530.86,5650.292855,33.0,0,1.0,11.09,0,4800.0,157.36,4800.0,2150.0,11.09,0.566,0,11.37,0,0,0
2357.13,7200.0,1,8602.08,8602.082831,26.0,0,1.0,13.43,0,7200.0,165.42,7200.0,7200.0,13.43,0.279,0,8.59,1,0,0
896.19,5692.31,0,24163.78,28864.07,11.0,1,0.0,17.39,0,25000.0,821.53,25000.0,20677.34978,17.39,0.945,1,2.47,0,0,1
4799.81,10000.0,0,11091.63,11119.42832,21.0,0,0.0,8.59,1,10000.0,316.11,10000.0,9975.0,8.59,0.322,0,9.98,0,0,0
40.41,6725.12,1,13208.54,13376.21,27.0,0,0.0,13.49,0,20000.0,460.1,20000.0,19750.0,13.49,0.468,0,21.98,1,0,1
8017.8550000000005,12000.0,0,13252.98,13308.43596,14.0,0,2.0,11.11,0,12000.0,393.5,12000.0,11950.0,11.11,0.654,0,10.15,1,0,0
291.63,1378.65,0,2444.63,2444.63,7.0,0,2.0,14.27,0,8500.0,291.63,8500.0,8500.0,14.27,0.615,0,8.5,1,0,1
4454.47,8000.0,0,7454.31,8646.904186,19.0,0,1.0,6.91,0,8000.0,246.69,8000.0,7013.19665,6.91,0.025,0,10.03,1,0,0
1416.36,14000.0,0,16311.35,16311.35164,34.0,0,0.0,10.25,0,14000.0,453.39,14000.0,14000.0,10.25,0.504,0,18.24,0,0,0
3854.53,9600.0,1,12882.53,12916.16725,42.0,0,1.0,13.72,0,9600.0,221.99,9600.0,9575.0,13.72,0.783,0,8.4,1,1,0
174.18,2034.17,0,2987.8,2987.8,21.0,0,4.0,14.84,0,4800.0,166.02,4800.0,4800.0,14.84,0.42,0,5.91,1,0,1
190.14,5500.0,0,6176.33,6290.710668,36.0,0,4.0,8.94,0,5500.0,174.75,5500.0,5400.0,8.94,0.493,0,9.29,0,0,0
425.66,421.21,0,1508.49,1642.95,3.0,0,1.0,11.49,0,6000.0,197.83,6000.0,5277.71,11.49,0.663,0,14.12,0,0,1
176.77,2252.39,0,2738.92,2738.92,13.0,0,0.0,10.99,0,5400.0,176.77,5400.0,5400.0,10.99,0.575,0,4.25,0,0,1
359.97,10000.0,0,11686.17,12301.23178,36.0,0,1.0,13.98,0,10000.0,341.68,10000.0,9500.0,13.98,0.368,0,6.32,0,0,0
5214.83,10900.0,1,10757.86,12449.05464,36.0,0,0.0,6.54,0,10900.0,213.48,18000.0,9474.52937,6.54,0.206,0,14.31,1,0,0
1319.26,10000.0,0,11850.96,11850.96435,34.0,0,0.0,11.49,0,10000.0,329.72,10000.0,10000.0,11.49,0.638,0,24.42,0,0,0
273.47,8000.0,0,1597.44,9504.997523,36.0,0,1.0,11.54,0,8000.0,263.97,8000.0,1369.99,11.54,0.045,0,8.04,0,0,0
329.44,9400.0,0,10859.54,10917.6126,37.0,0,0.0,9.99,1,9400.0,303.27,9400.0,9350.0,9.99,0.764,0,12.62,0,0,0
1659.13,2000.0,0,2194.64,2222.424469,10.0,0,3.0,16.29,0,2000.0,70.61,2000.0,1975.0,16.29,0.976,0,20.34,0,0,0
2418.88,6775.0,0,7333.09,7333.091804,25.0,0,2.0,5.79,0,6775.0,205.47,10000.0,6775.0,5.79,0.24,0,5.6,0,0,0
305.74,9325.0,0,9715.61,10295.2356,36.0,0,0.0,6.54,0,9325.0,285.98,15000.0,8800.0,6.54,0.024,0,5.79,1,1,0
387.76,10800.0,0,13725.25,13725.24667,36.0,0,3.0,16.29,0,10800.0,381.25,10800.0,10800.0,16.29,0.863,0,17.27,1,0,0
342.97,1696.59,1,3410.91,3428.8,11.0,0,2.0,15.21,1,14350.0,342.97,16500.0,14275.0,15.21,0.313,0,20.49,1,0,1
3802.68,26008.03,1,30777.455,32150.9887785,53.0,0,1.0,17.27,0,29812.5,821.53,29550.0,27575.0,17.27,0.555,0,11.38,1,0,0
2648.31,3500.0,1,3945.33,3945.332271,19.0,0,3.0,9.62,0,3500.0,73.72,3500.0,3500.0,9.62,0.083,0,10.98,1,1,0
8017.8550000000005,26008.03,1,30777.455,32150.9887785,39.0,0,0.0,16.4,0,29812.5,821.53,29550.0,27575.0,16.4,0.645,0,17.52,1,0,0
1128.04,15500.0,0,16700.47,16700.46876,12.0,0,1.0,14.65,1,15500.0,534.66,15500.0,15500.0,14.65,0.609,0,17.56,1,0,0
339.08,8800.0,0,11486.63,11486.62596,36.0,0,2.0,18.21,1,8800.0,319.08,8800.0,8800.0,18.21,0.745,0,21.85,0,0,0
268.65,8000.0,0,8734.25,8734.253973,36.0,0,1.0,5.79,0,8000.0,242.62,8000.0,8000.0,5.79,0.042,0,7.28,0,0,0
5688.39,15000.0,0,17529.79,17661.64209,26.0,0,1.0,12.18,0,15000.0,499.5,15000.0,14889.35205,12.18,0.846,0,1.5,0,0,0
8017.8550000000005,20000.0,0,19926.69,23760.08073,22.0,0,0.0,13.79,0,20000.0,681.51,20000.0,17197.57935,13.79,0.652,0,19.76,1,0,0
3076.88,5000.0,0,1354.48,5417.794338,16.0,0,0.0,7.75,0,5000.0,156.11,5000.0,1250.0,7.75,0.073,0,9.55,0,0,0
608.37,837.17,1,2429.56,2429.56,4.0,0,2.0,22.06,0,22000.0,608.37,22000.0,22000.0,22.06,0.588,0,20.03,1,0,1
306.94,9000.0,0,10008.55,10294.50581,37.0,0,1.0,8.94,1,9000.0,285.95,9000.0,8750.0,8.94,0.352,0,7.58,1,0,0
166.65,5000.0,0,5838.78,5838.77655,36.0,0,0.0,10.36,0,5000.0,162.19,5000.0,5000.0,10.36,0.999,0,16.84,0,0,0
73.72,2125.0,0,2661.98,2661.978054,37.0,0,3.0,15.27,0,2125.0,73.95,2125.0,2125.0,15.27,0.95,0,14.95,1,0,0
156.05,3500.0,0,4187.69,4187.687649,38.0,0,1.0,11.49,0,3500.0,115.4,3500.0,3500.0,11.49,0.9,0,19.95,0,0,0
3231.82,9000.0,0,10987.41,10987.40516,27.0,0,0.0,14.72,1,9000.0,310.76,9000.0,9000.0,14.72,0.783,0,13.81,0,0,0
291.4,13500.0,1,17248.18,17506.42712,60.0,0,0.0,10.74,0,13500.0,291.78,13500.0,13336.60241,10.74,0.725,0,24.03,1,0,0
81.23,18082.78,0,29585.04,29609.57,25.0,0,1.0,18.39,0,29812.5,821.53,29550.0,27575.0,18.39,0.711,0,12.04,1,0,1
257.06,5857.52,1,9048.35,9254.16,36.0,0,0.0,12.99,0,11300.0,257.06,11300.0,11050.0,12.99,0.62,0,17.62,0,0,1
281.58,8000.0,0,9026.27,9628.026219,37.0,0,5.0,12.23,1,8000.0,266.6,8000.0,7500.0,12.23,0.763,0,23.08,0,0,0
440.89,12000.0,0,14811.51,14811.50512,36.0,0,0.0,14.22,0,12000.0,411.41,12000.0,12000.0,14.22,0.912,0,17.56,0,0,0
8017.8550000000005,12000.0,0,12609.18,12635.50705,13.0,0,1.0,5.79,0,12000.0,363.93,12000.0,11975.0,5.79,0.361,0,7.5,1,0,0
271.36,8074.44,0,14002.09,14640.25,33.0,0,0.0,10.37,0,12375.0,401.46,12375.0,11816.26712,10.37,0.891,0,24.58,1,0,1
581.39,16250.0,0,16587.97,19151.29629,36.0,0,0.0,10.99,0,16250.0,531.95,16250.0,14075.0,10.99,0.376,0,11.45,0,1,0
77.1,2500.0,0,2737.55,2737.545007,37.0,0,0.0,5.99,0,2500.0,76.05,2500.0,2500.0,5.99,0.033,0,7.44,1,1,0
346.92,4984.77,0,6955.64,6955.64,20.0,0,1.0,15.05,0,10000.0,346.92,10000.0,10000.0,15.05,0.803,0,11.92,1,0,1
4209.39,7000.0,0,7293.08,7854.083108,17.0,0,1.0,10.74,1,7000.0,228.32,7000.0,6500.0,10.74,0.909,0,18.26,1,0,0
3024.71,9500.0,0,10230.17,10230.17327,20.0,0,1.0,7.29,0,9500.0,294.6,9500.0,9500.0,7.29,0.138,0,21.25,1,0,0
1648.53,14260.69,0,3911.01,18535.7,23.0,0,1.0,12.61,0,24000.0,804.16,24000.0,5064.725707,12.61,0.545,0,16.84,0,0,1
4.59,12000.0,1,17732.4,17732.39999,54.0,0,1.0,16.89,0,12000.0,297.53,12000.0,12000.0,16.89,0.687,0,19.98,0,0,0
440.63,7700.0,0,8240.91,8240.910257,28.0,0,0.0,5.42,0,7700.0,232.24,7700.0,7700.0,5.42,0.068,0,10.45,0,1,0
263.81,8000.0,0,8734.12,8734.124558,37.0,0,0.0,5.79,0,8000.0,242.62,8000.0,8000.0,5.79,0.337,0,26.54,1,0,0
451.47,6400.0,0,6416.83,6442.0,4.0,0,2.0,6.62,0,6400.0,196.51,6400.0,6375.0,6.62,0.319,0,7.92,1,0,0
1914.09,5700.0,0,5908.99,5908.99154,9.0,0,0.0,7.29,0,5700.0,176.76,5700.0,5700.0,7.29,0.488,0,5.88,0,0,0
554.06,15000.0,0,18678.17,18678.16797,36.0,0,1.0,14.84,0,15000.0,518.81,15000.0,15000.0,14.84,0.535,0,9.55,1,0,0
6795.01,12000.0,0,12682.56,13262.80665,18.0,0,0.0,8.94,0,12000.0,381.26,12000.0,11475.0,8.94,0.004,0,15.86,0,0,0
90.2,2600.0,0,3257.01,3257.008442,36.0,0,1.0,15.27,0,2600.0,90.48,2600.0,2600.0,15.27,0.988,0,5.27,1,1,0
940.73,24000.0,0,30777.455,31727.55325,37.0,0,5.0,19.13,0,24000.0,821.53,24000.0,23925.0,19.13,0.886,0,16.52,1,0,0
219.0,6000.0,0,7241.04,7458.587075,37.0,0,1.0,14.72,1,6000.0,207.18,6000.0,5825.0,14.72,0.634,0,19.54,1,0,0
7863.27,10000.0,0,9547.82,10788.50326,11.0,0,0.0,10.62,0,10000.0,325.6,10000.0,8850.0,10.62,0.426,0,4.12,0,0,0
5108.32,15000.0,0,14767.66,19306.5834,27.0,0,5.0,18.53,1,15000.0,546.27,15000.0,11800.76766,18.53,0.832,0,11.27,1,0,0
1477.1,6000.0,0,6532.62,6532.61813,21.0,0,1.0,7.74,0,6000.0,187.32,6000.0,6000.0,7.74,0.168,0,6.75,0,0,0
365.29,21000.0,0,24626.8,24715.06749,37.0,0,3.0,10.99,0,21000.0,687.44,21000.0,20925.0,10.99,0.606,0,18.82,0,0,0
8017.8550000000005,15525.0,1,19040.82,19071.53075,18.0,1,0.0,16.89,0,15525.0,384.92,20000.0,15500.0,16.89,0.247,1,10.98,1,0,0
4158.71,10000.0,0,11884.49,11944.21502,24.0,0,4.0,13.57,0,10000.0,339.69,10000.0,9950.0,13.57,0.629,0,22.95,0,0,0
320.14,9000.0,0,10311.18,10605.78335,37.0,0,0.0,10.99,0,9000.0,294.61,9000.0,8750.0,10.99,0.778,0,17.31,0,0,0
3525.52,8000.0,0,9406.42,9406.41637,23.0,0,0.0,12.61,0,8000.0,268.06,8000.0,8000.0,12.61,0.398,0,13.87,1,1,0
316.96,5000.0,0,5960.66,5960.655275,35.0,0,0.0,11.99,0,5000.0,166.05,5000.0,5000.0,11.99,0.964,0,2.54,1,0,0
1490.81,2800.0,0,3303.17,3303.1747,20.0,0,3.0,13.99,0,2800.0,95.69,2800.0,2800.0,13.99,0.071,0,12.43,1,0,0
453.53,13000.0,0,15766.51,15766.50587,37.0,0,1.0,12.99,0,13000.0,437.96,13000.0,13000.0,12.99,0.779,0,19.57,1,0,0
156.01,4500.0,0,3349.82,5290.604757,37.0,0,0.0,10.83,1,4500.0,146.97,4500.0,2877.618185,10.83,0.535,0,8.66,0,0,0
343.09,9600.0,0,11165.32,11305.77063,37.0,0,2.0,10.95,0,9600.0,314.06,9600.0,9482.542269,10.95,0.349,0,8.75,0,0,0
217.62,1608.88,0,2345.66,2345.66,11.0,1,0.0,11.49,0,6600.0,217.62,6600.0,6600.0,11.49,0.747,1,19.57,0,0,1
8017.8550000000005,15000.0,0,15771.15,15771.15497,5.0,0,0.0,15.95,0,15000.0,526.99,15000.0,15000.0,15.95,0.798,0,12.24,1,0,0
7776.81,12500.0,0,13379.9,14768.10372,18.0,0,2.0,15.76,0,12500.0,437.99,12500.0,11325.0,15.76,0.881,0,11.84,0,0,0
344.55,9250.0,0,10861.53,11163.24319,36.0,0,1.0,12.53,0,9250.0,309.57,9250.0,9000.0,12.53,0.792,0,13.83,0,0,0
276.87,8500.0,0,9395.28,9395.284232,37.0,0,0.0,6.62,1,8500.0,260.99,8500.0,8500.0,6.62,0.55,0,17.21,1,0,0
11.84,14000.0,1,14793.06,14793.06399,6.0,0,1.0,17.27,0,14000.0,349.98,14000.0,14000.0,17.27,0.357,0,20.35,1,0,0
241.51,7000.0,0,7737.31,7737.310002,36.0,0,1.0,6.62,0,7000.0,214.93,7000.0,7000.0,6.62,0.591,0,14.61,0,0,0
620.68,20000.0,0,18682.9,22201.99841,37.0,0,0.0,6.91,0,20000.0,616.72,20000.0,17055.37806,6.91,0.625,0,7.74,1,0,0
597.33,17500.0,0,20964.81,20978.92277,36.0,0,1.0,12.18,0,17500.0,582.75,17500.0,17489.35205,12.18,0.457,0,12.7,0,0,0
3971.8,9000.0,0,10236.3,10236.2966,16.0,0,1.0,13.43,0,9000.0,305.12,9000.0,9000.0,13.43,0.935,0,19.45,1,1,0
8017.8550000000005,24250.0,0,24582.36,24709.72993,3.0,0,2.0,11.48,0,24250.0,799.49,24250.0,24125.0,11.48,0.173,0,1.27,0,0,0
343.71,10000.01,0,11742.23,11742.22952,36.0,1,3.0,10.74,0,10000.0,326.16,10000.0,10000.0,10.74,0.953,1,23.15,1,0,0
508.59,7175.71,0,1553.04,9152.1,19.0,0,1.0,10.71,0,15600.0,508.59,15600.0,2649.999146,10.71,0.626,0,14.58,0,0,1
491.43,14000.0,0,15969.9,16260.26672,36.0,0,0.0,9.99,0,14000.0,451.68,14000.0,13750.0,9.99,0.688,0,6.36,0,0,0
3657.83,12000.0,0,13377.37,13405.29519,28.0,0,0.0,7.88,0,12000.0,375.38,12000.0,11975.0,7.88,0.153,0,9.3,1,0,0
108.25,3200.0,0,3810.3,3810.304318,37.0,0,3.0,11.71,0,3200.0,105.85,3200.0,3200.0,11.71,0.73,0,17.1,1,0,0
